message_key,message_text
ebb1e2d08c39984a,"Breakfast :taco: for @Brandon Martinez for the thoughtful email on the CJA connector demo, and for @Josh Stephens for the consultative email on the geo data.  This kind of effort is what makes a consultant invaluable! :star:"
b091f97d155b0173,@Daniel Warshaw @Hans :taco::taco: Happy Anniversary #7!
0cb80c9cfc135738,@Joe Yack teamwork! :taco: :taco: :taco: :taco: :taco:
187403823496b39d,Shoutouts to @Samuel Tupy @Sarah Mack @Nitya Pujara @Nick Vega and @Heather Schaefer for highlighting each others work today! :taco:
e6f4e9f3b2954ebf,"some more cool things happened today...\n\n@John Carney hosted a code review with our team during our practice meeting - really fun collaboration. Loved seeing everyone's wheels turning and solving this problem live over a lunch meeting was a fun change of pace.\nIt was also a great opportunity to remind everyone that the MOST <https://beautiful-soup-4.readthedocs.io/en/latest/_sources/index.rst.txt|BeautifulSoup in the world is still my dog Chowder :dog::ramen: -- sorry to my team who had to hear this dad python joke earlier today :upside_down_face:)\n\n@McKenzi Gooch & @Gressi Lopez are untangling some webs to get to the bottom of a Vail data discrepancy-- never an easy task, but they're going about this methodically & working together as a team to resolve!! :spider_web::spiderman_pointing:\n\n:taco: (more awesomeness was witnessed, but those are all my tacos for today)"
6a7e1dcaffade77d,@sergio.curay @Dimelsa @Ben Arambide @Eric Messmore @Joe Yack :taco: Successful Gale Deployment
433816e9391dcdf9,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @TJ Kaplan (USA) - 9 years\n• Sai Rama Mani Sistla (USA) - 4 years\n• @Sean Miller (USA) - 3 years
515dc5a6bc5a28b9,"some more cool things happened today...\n\n@John Carney hosted a code review with our team during our practice meeting - really fun collaboration. Seeing everyone's wheels turning and solving this problem live over a lunch meeting was a fun change of pace.\nIt was also a great opportunity to remind everyone that the MOST <https://beautiful-soup-4.readthedocs.io/en/latest/_sources/index.rst.txt|BeautifulSoup in the world is still my dog Chowder :dog::ramen: -- sorry to my team who had to hear this dad python joke earlier today :upside_down_face:)\n\n@McKenzi Gooch & @Gressi Lopez are untangling some webs to get to the bottom of a Vail data discrepancy-- never an easy task, but they're going about this methodically & working together as a team to resolve!! :spider_web::spiderman_pointing:\n\n:taco: (more awesomeness was witnessed, but those are all my tacos for today)"
700726c36f43633f,@Maura Boyle always remembering to hit record! :taco:
893eb8f019bdf40b,"Of course more of my :taco::taco::taco:s go to @Josh Stephens for quick turnaround, providing an engaging share out with the team we were working with, and then topping it off by providing a great reporting value add recommendation that the stakeholder was very excited about. Great job!! :star::joshstephens:"
0cfffd2b01fcea8d,@Astha Saxena @Minjae Lee @Gressi Lopez @Jeff Zacher - Have you ever tried building a house of cards while somone was bumping the table?  My team has! A client analyst was repeatedly revising their work while this team was trying to QA a new dashboard build.  Through perseverance and attention to detail we’re delivering a dashboard that provides the MC sales management granular insight into their teams performance.   Late cinco de mayo tacos for everyone. :taco:
f8a1e72e2fa17c8f,@Zach Manning-Brose @Tama Chakrabarty :taco: :taco: making things accessible
eb2f793423b3570b,@Joy Hanner comin thru with the :key: code! :taco: :taco:
89f2de74ab74c18b,@Alberto B :taco: :taco:
3a382ef19911220a,@Manol Tonchev @Ventsislav Georgiev :large_green_square: :large_purple_square: :large_green_square: :large_purple_square: :large_green_square: :large_purple_square: :taco: :taco:
dd5340471f7b686f,"US Bank team (PTA) got a shout out  client today for their immaculate ""organization"" skills so tacos for @Anji Moorthy @Sarah Powell @Jack Poehlmann @Daniel Ramirez :taco::taco::taco::taco:"
57dc431afe4b2e01,@Gressi Lopez got some complements for his ERD of our development tables and how its joined to Mailchimps own table.  Our stakeholder asked him for best practices regarding how to design these.  Great job and also I’m supposed to now give you a taco? :taco:
4199d1b9bfdba355,"@Emily Ryker - Juggling it all! Glad, Cookie boy is on the mend! :taco: :taco: :taco:"
e230eaf01e3ccb25,@Dimelsa :taco: :taco: :taco: Gale deployment!
bf4ccdf04233caf5,"<#C03DKUD6ZS8|kudos> to @John Carney &amp; @Michael J. Engro for putting together an excellent statement of work for Amerihealth and leading a great call to get traction on AI at Amerihealth :taco: The client complimented that the plan, the deliverables, and the value were clear in the write-up :raised_hands:"
a837d65e6c452f97,@Astha Saxena @Minjae Lee @Gressi Lopez @Jeff Zacher - Have you ever tried building a house of cards while somone was bumping the table?  My team has! A client analyst was repeatedly revising their work while this team was trying to QA a new dashboard build.  Through perseverance and attention to detail we’re delivering a dashboard that provides the MC sales management granular insight into their teams performance.   Late cinco de mayo tacos for everyone. :taco:
dc8c7c75d2cf1a27,@Grant Golemo - getting after that VSP pipeline work! :taco: :taco::taco: :taco:
a50ef83fa50081cd,@Desiree Ott @Joe Allman @unknown_user @Virginia dotting our I’s and crossing our T’s for a big release! Good job y’all—time to rest our brains. :beers: :taco:
6841b84f11fd130a,:taco: :taco: @Steve Jackson @artur.dzhalalov just got off a :us-bank: client call on an app dev project called “Campaign Central” and nothing but praise for these two from the client. nice work delivering :awesome: and building strong client relationships along the way :thankyou: :thankyou: :thankyou:
c2a9cbd6178d490f,@Luis Sardon @Jeremy Graybill lots of hard work + brain. :taco: :taco: ( you deserve lot more tacos)
17db8c78f2659f4e,@Alexander Vladimirov :taco: :taco: :taco: :taco: :taco:
b9699e8c5cb14e4a,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Donnie Merneigh (USA)\n• @Georgi Gerdzhikov (Bulgaria)\n• Jay Chaudhary (USA)\n• @Kevin Twitchell (USA)\n• Navit Dilip Dhande (India)
4afb8eb289ae04dd,@Gabby Lopez from heytaco support team :taco::taco::taco::taco::taco::taco::taco::taco::taco::taco:
e414efc6da1f2a59,@Alexander Vladimirov :taco: :taco: :taco: :taco: :taco:
c557309957ec3886,Bachatcha @Lindsey Peters! :taco::taco::taco::taco::taco:
3daee349a768a54d,":taco: 's to @Candice Dominguez and @Steph Schaller! Awesome feedback from our Stakeholder at Play-On Sports regarding their robust test pages they built out last week.\n\n&gt; ""*_This is really good, and it's exactly what I was asking for."" —_ Sierra* \nAdditional commentary from Krissy -\n:tada: Way to go on unlocking the ""unspoken"" requirements when a client comes to us for consulting and not execution. These ""business"" style requests are exactly what the Strategy &amp; Analysis team are meant to support."
483f11611f0f0935,@Brett Lewis for intro @Megan Mullowney :taco:
4dcc427d0a66cb8a,@Liz King for jumping on a huddle to help me out :test_tube:! :taco: :taco: :taco:
5f07db22870abe98,Huge kudos to @Benjamin Nye for always being transparent with the retail sales team! Thank you for your honesty and continued leadership sir! :taco::taco:
a705ecb83c2af319,@Sarah Mack @unknown_user @Kate Love design super squad :roller_coaster: :taco:
ed8fb990c7d3ed95,@TJ Kaplan @Joe Allman :taco:
ffe5eb7304f238c4,"Feedback  Kate Shaw at RT -- @Jeff Zacher and @Sai Sundar were called out in the weekly RT leadership update:\n""High Five to Jeff and Sai. They have been hugely helpful this week in getting Central Logging cleaned up and prepped for promotion (which is now done, just waiting on the dashboard)."" :taco::taco:"
1cb7987e054a251e,@Andres Plazas you know what you did :taco: :taco:
fe479ae7c69070b2,":taco::taco: @Jessica Cirlincuina /@Morgan Petersen Thanks for your work in creating Qlik Dashboard templates in Figma! This is a fantastic step that will give us a strong head start on development and will be a great resource for guiding our conversations with Intuit stakeholders, especially as we get closer to Season Readiness."
be61331c66ccfc75,@Ali Groepper @Hannah Alexander @Kate Marxkors resourcing jenga.  :taco:
c751d483357eddd3,@Jhon Benites @Dimelsa @sergio.curay gale deployment :taco:
260929837eb532e6,Happy bday @Renee Siegel :taco::taco::taco::taco::taco:
1e31af04234cf279,Here here ^^ @Brett Ripley @David Simeon @Salvador @Pepe Miyashiro :taco: :100:
03c61a13b31c54bb,@Josh Stephens :taco::taco: you’ve been a big help on all things CJA this week and you’re always on top of your game to make sure our clients are making the right moves with their data. I’ve very much appreciated your support this week!!
1ac39d47d757de8b,:taco: @Crystal Corley Thanks for covering on Rue21 and dealing with changes while Kelly was out the last 3 weeks!
b0f9084fd1418413,@radoslav.simeonov :taco:
96d3f7313afb8751,:taco: @Nicholas Turnquist @Dimelsa @Virginia @Yaron Benjamin @Marcio Romero staying on the longest standup of the year so far. (confetti!)
6940f051a9cd36a1,Tacos for @Jacob Logan @Leah Slate and @Felicia Henke for the :quickbooks-qb-cowboy: scoping support - the new asks are coming in fast and furious this month :sonic::taco:
e546d1e6b7362863,@Kristin Turner for at home transition :taco:
cf1e63d7a683d460,@Luis Sardon @Ben Arambide @Joe Yack @Lisa Putney-Smith @Nicholas Pascarella Genetec release!!! :taco:
3df9fe7e6f8980b0,@Amy Healy and @Susan Fields thanks for organizing another successful white elephant and adopt-a-family :taco:
2ae886cf057cfa60,@Ben Arambide :taco: :taco: :taco: gracias por la ayuda! :pray::skin-tone-2:
3f303e11473eac95,"I’m a day late, but :taco: for @Josh Lehne, @John Carney, and @Gabby Lopez, for spending the day in Parkville with me yesterday!"
c4bfd8a1833df41a,@Kate Love @unknown_user designing a million screens! :taco: :taco:
2c1c6d20e9f224f0,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Hal Robison Conrad \n• @Tyler Siebels (USA)
980af825850607ee,@jetienne :taco: :taco:
5dfb0898139a585b,@unknown_user@Pablo Atoche @Virginia @carlos.larico Big Mizuho Deployment today! :taco: :clap:
2707ab5301b0a21c,@Dave Cyr @Brad Evans @Ceyhun Ozbel @Rod Jamison @Mike Timm great kickoff at ATS! :taco:
1c9d9a0afec7a233,":star2: We had a whirlwind round of recruiting for RTI &amp; everyone came out a star\n• Thank you to @Paul Dunphy who made time for interviews despite the fact he is juggling the transition  a full-time Intuit PMO role to a full-time RTI PMO role :thisisfine: Looking at Paul's workload gives me anxiety right now \n• @Jenn Buscarello sent screening notes &amp; questions to us, so we could cover while she was on PTO :pto: Thank you for being extra prepared! \n• @Tom Sievers jumped in on a lot of last minute slacks to make sure we were giving candidates the more realistic job preview of RTI &amp; their needs :fire_torch_burn_it_srgrafo: Thank you for dealing with fire drills that you didn't create! \n•  @Andrew Bailey &amp; @Radina Petrova had some super quick turnarounds on great candidates :taco:"
e8e11812bffa5d3b,@dobromir.kralev @Philip Manolov @Yoan points points points :taco:
7da3de06e049632b,"@Brock Sauvage @Josh Stephens @JD Havrilla @Chayse Barr (CB)\nVail released their new App -- MyEpic!\nDownload it  the app store before you ski any vail resort for live maps, lift wait times, and more!!\nMORE UPDATES related to Gear Rentals to come!! STANDY BY :ski:\n&amp; @Samuel Pratt for jumping in to help us over holiday weeks :ty:\n:taco:\n&amp; more tacos to come later this week :slightly_smiling_face:"
6c7fedc518a0a40e,@Maura Boyle :taco: :taco: vault access :thankyou-3456:
dc6cec0f70ff9d1d,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Florin (USA)
2fc3da84f9873d56,@Basil Frye @Doris Guaman Great work on batch #3! :roller_coaster: :taco: :taco:
7dc327ec3eb22947,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @rebecca.weber (USA) - 7 years\n• @Tom Sievers (USA) - 5 years\n• @Marionellys mejia (USA) - 1 year\n• @Chandini Grewal (USA) - 1 year
8425b656ec88f80a,@TJ Kaplan gettin things done. :taco: :taco: :taco:
b0285f0e1460c3bc,"Tacos for @Leah Slate, @Corey Swope and @Brian Berg as we're getting towards the end of our Intl :mailchimp: Dashboard v1 build - this project has not been without its challenges but it's always wonderful to see what a great groove they're in with our main stakeholder Julie - flagging risks proactively, sharing insights from reporting discrepancies they've been investigating - this isn't the first time Julie has ended the call with ""I'm very happy"" :happy-kirby::taco:"
23550171fa744a7d,Tacos for @Meti Mamo for your partnership on all the Intuit project updates these past couple of weeks - appreciate all your support getting these new projects up and running :extreme-teamwork::quickbooks-qb-cowboy::tt-cowboy::taco:
2c95c65d12f4f6dc,@Andrew Hove Sharing the wealth :taco: :taco: :taco: :taco: :taco:
8fd92108146c5e3a,:taco: Big kudos to @Jenn Buscarello &amp; @Astha Saxena for the awesome collaboration on RT—especially with the added DL/PL tasks on top of our regular client work. Appreciate the teamwork! :clap:
19281bcd103dfc7a,@Eli Zelle @Reese Kling - for ending the year at HDS on a good note!! :party_blob: :taco: :taco:
b5be145d8627518e,:taco: @Stephen Sterne Appreciate the offers and support.
6027dfb915ed065f,@Jeff Northrup Dallas CISO list :taco:
be8dddbcea2c53b0,":party_unicorn: A nervous stakeholder almost put an experimentation SOW on ice after his leader hired Concord without his knowledge, and he asked to meet our team for same-day interviews :sweat_smile: Luckily, his team was @Tracy Burns-Yocum &amp; @Peyton Anderson, and the call ended with him saying, _""Thank you so much for this. You guys really put my mind at ease, and I feel so much better about this plan than I did 30m ago.""_"
2f7dc4a999f8d8f3,@Joe Allman and @TJ Kaplan :taco::taco: working out cookie issues over the weekend to keep Beacon on track! :thankyou-3456::partyparrot:
b9a10d2f59143f9d,@sergio.curay @Ricardo Gonzales @Brett Ripley :taco: first Frello PR :clap:
5787a05cad10b22b,@Morgan Miller - message me on Teams Onboarding support! :taco: :taco:
400010bb09e02046,@Desiree Ott @unknown_user @Virginia nikon deployments :taco:
0f24f061e2757cfc,"Great job to @Josh Prock, @Liz King, and @Jacob Logan (and any other team members I missed) for doing great work for :quickbooks: Desktop and earning a small (but mighty) add funds! :taco:"
96c7bccd33b52d52,Daily appreciation post for @Linda Feldt for always welcoming everyone with a smile :heart: :taco:
0ba942762accc2db,"*The Analytics Development effect* :taco: Oxford Brands (@Mike Boeser &amp; @Brian Johnson) - this leader is re-signing an ambiguous scope with the thought that ""we just need you guys around for when :hankey: hits the fan. Who you gonna call? We're going to call Concord."" :ghost:"
122302c1b5dfa1cb,:taco: :taco: :taco: Merry Christmas @Emily Ryker! :christmas_tree: :two_hearts:
1a1bfeb749209d44,@Mary Anne Quinlan :taco: beacon personalization.
3d84223b8e1131e5,":taco: Big shoutout to @Jacob Logan for crushing a Valley Bank demo today. You clearly walked through the scenarios and articulated what is happening at each step of the way to make the stakeholder feel very confident in our progress. Your heavy lifting, alongside the rest of the team (@Shrithi Gelallu &amp; @Morgan Petersen) are the reason we have been able to get this far in such a short amount of time :muscle:"
d9825c7c0bc67d90,@Jerry Hill @Kelly M @Ryan Decker :taco:  SOW/PX help!
bbd896f078568471,@Salvador :taco::taco: :taco::taco::taco: awesome job in Frello!
cf4de2b487a1dd7d,@Nicholas Pascarella For holding it down this week!  Thanks my friend! :taco::taco:
e3c17bebfc5f29c6,@Alexander Vladimirov @Dimitar Elkov @Vanya Marinova @Stanimir Nikolov @Slavyana Chonovska :taco:
7ef67158112d8975,@Travis McElhany Thanks for participating in our <http://Concordusa.com|Concordusa.com tracking project today :taco:
c2eee7ac3fff74e8,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Alex Krumins (USA)
0bc7c366abe7f098,@Will Wienckowski @nicky b @Greg Tambornino @Virginia @Nick Fisher lets goo! great work! first successful deployment for QBP :clapping_all: :taco:
ef75bc3687360f8b,"Tacos for @Felicia Henke :taco::taco::taco::taco::taco: Thank you for the impromptu code review session for Sephora!! I needed a second set of eyes and you took time out of your day, on a scope you're not even on, to immediately help lend your expertise. :hearts:"
aa19c7182075f782,Happy :seven:th work anniversary @Chase Porter :taco: :tada:
976a7b29c5a7f96b,@TJ Kaplan @Joe Allman :taco:
5d9b7a4257b2c472,"@mavrodi.mavrodiev @Mihail Minkov @Dimitar Grozev @Sonya Bahchevanova @Ventsislav Georgiev :taco: consistent excellence: in communication with our client PO; in development and testing; and in delivering high value, working code :pigthankyou:"
9a25f47999adebf7,":taco: @Candice Dominguez - We received an email request to increase the Q4 Add Funds from $10k to $52k because you showed this team the value of great analytics in a four week, $10k starter scope :pawsome-high-five: That only happens with excellent delivery *and* your partnership to with the business team — Your understanding of high school and college athletics brings something truly special to this account :sports_medal:"
d38526e569296464,@Luke Youtsey @Leah Slate @Olga Poleleyeva Encyclopedic Intuit knowledge :taco:
72c963e9209ba28b,@jetienne writing immaculate python at the food truck :taco::taco::taco:
40ad0ebca5e261c7,@Lin Huynh for great presentation to the client :taco::taco::taco::taco::taco:
a2062ce1b3eb5cd6,@Niki Reker :taco::taco::taco::taco::taco:
0de1e67dc3e52319,@Andres Plazas :taco: :taco: :taco: :taco: :taco:  virtual coworking for the win
3c103c01c41f6f01,"@Daniel Ramirez @Jack Poehlmann @Anji Moorthy @Sarah Powell shout out to PTA team at US Bank team for your hard work on the Feb release. it went smoothly, you guys rock! :taco::taco::taco::taco::taco::taco:"
16274bb182f058a5,"#kudos to @Tanner Linnard @Vladimir Cheresharov and @Veselin Taushanov for help with conference phones! And, to @Amy Healy for letting me butt in! :taco: for you all!"
dd92508f0c0e84ba,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Prakash Mathrani (USA) - 1 year
c982bf83de2aa212,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Hans (Peru) - 8 years\n• @Daniel Warshaw (USA) - 8 years
d89e8b2bf6503ddb,@Josh Lehne :taco: ...\n\n... &amp; another :taco:
da26b006c519d679,Shout out to @Jack Poehlmann and @Austin Carrill for driving multiple special projects forward on the :usb: account. You are both crushing it. Eat some tacos fellas!! :taco::taco:
8d526ae0e1cbed54,Shoutouts to @Samuel Tupy @Sarah Mack @Nitya Pujara @Nick Vega and @Heather Schaefer for highlighting each others work today! :taco:
b53860c2a278b6e5,@Radoslav Hristov :taco: :taco: :taco: :taco: :taco: Support!
ff17bea5ec97199b,@sergio.curay @Ben Arambide :taco: :taco: Gale team work!
7d7558a9586dafb1,"I don't have enough tacos for everyone that's contributed to :quickbooks-qb-cowboy::flag-ca: CBR but I want to take a moment to celebrate that project work - we had an intro of this tool to a member of the :mailchimp: team and as soon as we pulled up the dash app she jumped in to say she's actually reviewed the code for this before and was extremely impressed at how well thought out and accurate it is - a nice reminder that sometimes our first impression with new stakeholders is our previous work, not the first meeting - and thanks for making that such a positive first impression :meow_code::tacospin:  @Felicia Henke @John Carney @Hui Ma @Scott Sanders @Tracy Burns-Yocum @Gabby Lopez @Morgan Petersen"
069e087e749ce53b,"@James Craig @Minjae Lee @Grant Golemo good developing, better memories :city_sunset: :taco:"
eaa045890e97bf3b,"Feedback  Reda on the first half of the CJA training deck - ""Part 1 looks great! Thank you so much for your hard work on this. I really appreciate how simple and clean the slides are—great job! :blush:""  @Lindsey Peters @Victoria Stephen @Josh Stephens GO TEAM!!!:slay_party:"
17a28504dc129e42,"Ran out of tacos yesterday, and I wanted to give kudos to @Felicia Henke @andy.devitt @Jacob Logan @Doreen Nguyen @Brittaney Wheatley and John Carney (I still need more tacos) for all the QA and DE work on the GBSG Int dashboard. It has often felt like an uphill battle, but the data work you all have been doing has been huge, especially recently. As we moved updates into production, I saw a lot of design updates, but the big change was all the additional metrics. Thanks for being so easy to work with and again for all the data work! :taco:"
767d65226f4c2871,@Joe Yack for leading the estimation session for Genetec!  Great job as always! :taco:
71c37abda109c2b5,EOW :taco: and kudos to all star team members on the CJA scope this week:\n• @Krissy Tripp for constantly being the best to work with and always helping our team find better manage our work/life balance :heartkuromi: \n• @Josh Lehne for dealing with a big pipeline investigation issue - you’ve been my project :mvp: for the week as you keep moving to track down the root cause here to ensure we have quality data and data that makes sense :medal: \n• @Luke Youtsey for your constant guidance on attribution and also just because it’s Pokemon’s 30th Anniversary and you always keep us up to date on what they’re releasing next which is appreciated as well :pikachucool:
565d33da2b0df9be,":taco: :taco: awesome client feedback for @Gressi Lopez on his I4E Back to School Campaign dashboard - ""This is awesome! And it's super easy to use!!"""
b9e81f51cf3fc6f7,@Angie DR/CR Memo bugfix yesterday! :taco: (sorry only had 1 left)
7cb487c0f3a85345,@Maximilian Schall :taco: Welcome to Concord!
2420d03665f1246e,Wouldn’t have been possible without @Josh Prock ’s extremely detailed documentation :taco::taco::taco::taco:\n\nThank you for going above and beyond and creating a step by step guide for the new EiamCli Installation :sparkles::brain::thejoshemoji:
697b8514e54c9b1b,"Minimally, this is a huge win for @Victoria Stephen @Alanna Davis @Brian Johnson &amp; @Luke Youtsey :taco: There's a small army helping in the background, and I want to reiterate that Victor's sign-off has been what was keeping Julia up at night, so getting across this finish line AMAZING to kick-off tax season :turbotax:"
e6cd67ecc3268ded,:taco: :taco: @Steve Jackson @artur.dzhalalov just got off a :us-bank: client call on an app dev project called “Campaign Central” and nothing but praise for these two  the client. nice work delivering :awesome: and building strong client relationships along the way :thankyou: :thankyou: :thankyou:
0f3dac62a589e7a8,@Elena Williams - Message me on Teams thank you for all of your hard work on the intranet - YOU ARE APPRECIATED :heart: :taco: :taco: :taco:
de7abe1fbc1c6f04,@Ethan Brinkman great work on some of those java server classes you were writing :taco::taco::taco::taco::taco:
177a4f7d66a56695,@Keir Anderson :taco: :taco: :taco: :taco: :taco:
6b913665d523968c,@Pepe Miyashiro :taco: :taco: for being awesome!
12d34f96a096cad0,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Vishesh Sarbhai \n• @Vivek Chavan (India)
1b5b92778f64eecc,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Astha Saxena (USA)\n• @Eric Messmore (USA)\n• @Pavan Akshay Abhange (USA)\n• Shreya Joshi (India)
7c265b459c24fca1,Shoutout to @Nikki for helping me out with my first potential staffing opportunity and recruiting drill! :taco::taco::taco: and for @Bethany Hartley for connecting me with someone to help on the pre sales side of things for a fast follow up meeting with the prospect. :taco::taco::taco:
40083d116970b356,@Sean Emmerson - VSP EDAM launch work and collaboration. Gettin’ it done!!! :taco: :taco: :taco: :taco: :taco:
678afdbe3c76c7ef,@Kate Marxkors @Liam Huffman @Victoria Stephen @Tracy Burns-Yocum For creative problem solving in the face of insurmountable odds :taco:
3040ee90770571db,Tacos for @Candice Dominguez and @Morgan Petersen for helping turn around an urgent validation request for :tt-cowboy: you are both so dependable on this project and I really appreciate it :taco::sonic:
da29278931284b7a,@Jennifer Campbell :taco: :taco:
66c60090d89eff54,@Nick Vega @Nicholas Pascarella @unknown_user @David Simeon @Pepe Miyashiro :taco:
827534fe1a11261b,@Victor Valdes Diaz Way to attend a local Databricks user group :databricks: :taco::taco:
bad1a4fe0269188c,@Eli Zelle :taco:
179473823fe04442,:taco: :taco: @Stephen Muir with the speedy same-day validation turnaround efforts
72072081b947e52b,:taco::taco: @Basil Frye @Doris Guaman For driving thorough usability tests
362ad30c1c1e85f4,@Corey Swope :databricks: crash course :taco: :taco:
8c3c8436b4e78454,@unknown_user :taco: for chasing the Yara challenges!
7157e0fb7a619ae4,@Joseph Nachinson <http://Realtor.com|Realtor.com making a come back :taco: :taco: :taco:
4b9146e9c5b4501d,@Svetoslav Savov :taco: :taco: :taco: :taco: :taco:
e7db22ac25a4892a,@Joe Allman great demo for Beacon!!! :taco: :taco: :taco:
b7aa76f7634bea07,@Jennifer Campbell Thank you for the help! :taco:
04ebccbce8a0ae9c,@Travis McElhany Thanks for participating in our <http://Concordusa.com|Concordusa.com> tracking project today :taco:
57815a7841580dfc,@MariaJose Ballen :taco: :taco: :taco: :taco: :taco:  thank you!
3f25024b909a91bc,@Nicholas Pascarella @Ben Arambide @David Simeon @Jeremy Graybill :taco:  deployment night
8aa2dd04cc26bb90,FYI for taco redemptions :taco-extravaganza: <https://concord-consulting.slack.com/archives/CD4PDQG59/p1712865817647379
161065bf4da5a6de,":taco: Thanks for meeting, @Hadley Jordan!"
ca642b1f0439a4e7,Shoutout to @Benjamin Nye on the out of office coverage with getting the UFL over the line as a new client :taco::taco: and @Luke Youtsey for everything :taco::taco:
0401ad27954e300e,@veselina.mihaylova @Charudatt Rajguru @Steve Bubb @Prakash Mathrani @Tarun Viramgama thanks for engaging with Concord's social posts! :taco:
98f20ee74d6b1731,@Gabby Lopez and @Brian Davis :taco: for getting rave reviews  the client on the Abandonment Dashboard they are working on.
5a73330b29503b2b,"<#C03DKUD6ZS8|> + :taco: for @Tama Chakrabarty @Ali Groepper @Brett Lewis moving at :lightning: speed this week to propose a strong resource model / team on an :intuit: Global Architecture new biz opportunity. the deal represents about 7 FTEs for 4 months at just under ~$750k in budget. 6 of those 7 FTEs are software engineers / devs, also representing a huge cross-sell opportunity since we primarily do analytics work for Intuit :thankyou: :thankyou: :thankyou:"
0d116d018ee47a86,@Raghav Jupally Thank you Raghav for being a wonderful manager and all the good conversations! :taco::taco::taco::taco::taco:
1461841e1d06ef7b,@Jeff Zacher \n@Astha Saxena\n:taco::taco:\nfor helping me transition to RT and being patient
38c5d54c8a98f9f0,Shout out to @Alex Krumins on the above as well  :taco::taco::taco:
11f39bacd849246e,@Nicholas Pascarella for all you do :taco:
54e3ea1d6e239ec3,"Kudos to @Sai Sundar and @Jeff Zacher for their continued hard work and innovative solutions on the Restaurant Technologies ERP migration and Unity Catalog creation efforts. This is a very challenging client and these two have remained patient, positive and proactive throughout the project. I'm happy to see RT recognizing these efforts as well -we made it to the weekly RT High-Fives list (their version of the kudos channel)! :taco::taco:"
db11d5e39c425fc8,@Emily Ryker @Brett Lewis @Susan Fields FRBC :tornado: :taco:
42be10e60d665953,:taco: :taco: @Niki Reker &amp; @Dawson Carter for speedy development of a bug log/enhancement request form and subsequent embed into each of the reports of our recently released suite of reports at Centric. Ideation to implementation took less than a day and is already being used by the client which is good for engagement as well as creating a paper trail of all the updates and improvements we'll be delivering on this next scope at Centric Brands. Great work team! :rocket:
1bf97149dabe32b7,"@Arjun Nagar @Leidy Prada @Kerry O'Neill for wonderfully rich GTM sessions and content! Thanks to all the presenters, too! :taco:"
391fa3281dfeef1e,@Sean Siemen @Trenton Rogers :clapping_all::taco:
878d78300f1f2d87,@Cooper Doten @Reese Kling final taco try :taco:
4fd5d842541c4489,Right back at ya! @Jacob Logan led this workstream and engineered most of the datasource for the dashboard. Anyone who's worked with clickstream data before knows this is no small feat... :taco::taco:
0b768cb24846daee,Just caught @Alanna Davis on an 8pm ET call with Hanna K QA'ing kochava data :thankyou::taco: I don't have enough kudos to  give this team for how hard they are working
b8ff3595116e08c3,:taco: for @Jim Bradley and @Griffin Psaila for this awesome feedback from one of _many_ stakeholders in our Google partnership programs. The feedback (image) below comes straight from a member of Google’s sales team and is worth the share!\n\nThe Analytics Development team constantly shines in these often disorganized situations (_“What do you mean we need someone on the call who can log into the system we’re meeting about?“_) and it’s awesome to know that our partners see and recognize how effortlessly the team navigates the moment.
616db79844ded76a,Thanks to you @Kerry O'Neill for helping push through and positioning us well for continuing to expand
1698ee960601cea4,:taco: :taco: :taco:  to @Josh Prock for being a databricks :partywizard: and helping streamline multiple queries where the dates change frequently!
b5a21993c51729fc,@McKenzi Gooch first client tableau dashboard build :taco::taco::taco::taco::taco:
e80fa6f7c77477f2,@Vladimir Cheresharov Winter tires :snowflake: :wheel: :taco: :taco: :taco:
8bd2127cccb2cac6,@Dimitar Elkov @Vanya Marinova @Stanimir Nikolov @Viktor Baychev @dobromir.kralev :taco:
930b6d6f95a4f977,@Emily Ryker :taco: :five: :raised_hands::skin-tone-3:
